shipper_id,order_id,ship_date,delivery_date,shipping_fee,shipper_company,shipper_vehicle,shipper_experience_years,shipper_rating,delivery_success_rate,average_delivery_time,working_shift,join_date,shipper_name,shipper_phone,shipper_gender,shipper_age,shipper_marital_status,shipper_education,city,region,district,delivery_days
SHP00049,9714,2012-08-16,2012-08-18,2.42,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,2
SHP00006,9715,2012-08-13,2012-08-15,25.5,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,2
SHP00041,9716,2012-08-10,2012-08-15,23.33,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,5
SHP00064,9717,2012-08-11,2012-08-14,2.4,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,3
SHP00056,9719,2012-08-12,2012-08-19,0.06,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,7
SHP00040,9720,2012-08-10,2012-08-15,0.45,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,5
SHP00035,9721,2012-08-14,2012-08-21,30.59,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,7
SHP00058,9722,2012-08-12,2012-08-19,25.35,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,7
SHP00034,9723,2012-08-13,2012-08-18,0.09,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,5
SHP00077,9724,2012-08-12,2012-08-16,2.53,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,4
SHP00063,9727,2012-08-12,2012-08-16,29.43,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,4
SHP00073,9729,2012-08-12,2012-08-16,27.42,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,4
SHP00068,9730,2012-08-11,2012-08-14,0.33,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,3
SHP00074,9732,2012-08-14,2012-08-17,1.52,Shopee Express,Motorbike,10,4.5,96.8,36,Morning,2022-05-13,Lê Minh Phong,969920920,Female,52.0,Married,High School,Hoi An,Central,District #20,3
SHP00067,9734,2012-08-10,2012-08-16,2.68,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,6
SHP00033,9735,2012-08-11,2012-08-17,2.65,J&T Express,Van,9,5.0,99.9,42,Evening,2022-02-07,Võ Gia Giang,996960250,Female,29.0,Married,High School,Viet Tri,East,District #09,6
SHP00057,9736,2012-08-11,2012-08-15,1.95,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,4
SHP00007,9737,2012-08-13,2012-08-15,1.53,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,2
SHP00071,9741,2012-08-15,2012-08-17,1.08,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,2
SHP00015,9743,2012-08-15,2012-08-20,1.28,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,5
SHP00042,9745,2012-08-15,2012-08-20,0.01,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,5
SHP00028,9747,2012-08-14,2012-08-19,0.21,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,5
SHP00049,9749,2012-08-15,2012-08-21,1.7,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,6
SHP00073,9751,2012-08-14,2012-08-19,2.77,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,5
SHP00050,9756,2012-08-13,2012-08-15,0.52,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,2
SHP00044,9758,2012-08-10,2012-08-16,1.84,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,6
SHP00040,9759,2012-08-09,2012-08-13,31.18,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,4
SHP00017,9760,2012-08-15,2012-08-20,2.33,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,5
SHP00079,9761,2012-08-14,2012-08-18,1.82,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,4
SHP00050,9763,2012-08-11,2012-08-15,1.46,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,4
SHP00004,9765,2012-08-14,2012-08-17,28.16,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,3
SHP00079,9766,2012-08-12,2012-08-14,30.1,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,2
SHP00055,9768,2012-08-15,2012-08-19,2.56,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,4
SHP00058,9769,2012-08-15,2012-08-21,0.71,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,6
SHP00042,9772,2012-08-13,2012-08-16,0.83,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,3
SHP00079,9773,2012-08-14,2012-08-20,1.12,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,6
SHP00035,9774,2012-08-12,2012-08-19,2.66,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,7
SHP00021,9775,2012-08-12,2012-08-16,26.94,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,4
SHP00032,9776,2012-08-11,2012-08-18,2.49,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,7
SHP00020,9777,2012-08-13,2012-08-18,1.06,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,5
SHP00056,9778,2012-08-10,2012-08-16,27.81,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,6
SHP00043,9780,2012-08-09,2012-08-16,1.98,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,7
SHP00041,9781,2012-08-14,2012-08-17,2.42,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,3
SHP00031,9782,2012-08-13,2012-08-19,23.81,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,6
SHP00047,9783,2012-08-11,2012-08-15,0.7,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,4
SHP00019,9785,2012-08-12,2012-08-18,1.25,GHN,Motorbike,2,4.8,96.5,39,Evening,2023-11-03,Đặng Văn Nam,991210929,Female,46.0,Single,Bachelor,Quy Nhon,Central,District #21,6
SHP00067,9786,2012-08-10,2012-08-13,1.35,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,3
SHP00058,9787,2012-08-14,2012-08-21,1.61,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,7
SHP00079,9788,2012-08-12,2012-08-17,1.66,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,5
SHP00032,9789,2012-08-15,2012-08-21,1.87,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,6
SHP00035,9790,2012-08-12,2012-08-18,2.92,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,6
SHP00042,9791,2012-08-12,2012-08-15,0.97,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,3
SHP00057,9792,2012-08-12,2012-08-19,0.05,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,7
SHP00061,9793,2012-08-12,2012-08-19,0.2,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,7
SHP00051,9794,2012-08-15,2012-08-21,2.42,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,6
SHP00001,9795,2012-08-14,2012-08-21,2.22,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,7
SHP00074,9796,2012-08-14,2012-08-19,2.09,Shopee Express,Motorbike,10,4.5,96.8,36,Morning,2022-05-13,Lê Minh Phong,969920920,Female,52.0,Married,High School,Hoi An,Central,District #20,5
SHP00068,9798,2012-08-13,2012-08-18,1.72,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,5
SHP00064,9800,2012-08-13,2012-08-15,0.87,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,2
SHP00041,9801,2012-08-12,2012-08-15,0.1,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,3
SHP00056,9804,2012-08-10,2012-08-15,1.0,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,5
SHP00029,9805,2012-08-12,2012-08-17,25.75,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,5
SHP00003,9806,2012-08-13,2012-08-19,1.63,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,6
SHP00029,9810,2012-08-15,2012-08-18,1.8,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,3
SHP00051,9811,2012-08-14,2012-08-17,1.31,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,3
SHP00005,9812,2012-08-10,2012-08-17,0.92,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,7
SHP00013,9814,2012-08-13,2012-08-17,1.07,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,4
SHP00065,9815,2012-08-12,2012-08-14,2.43,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,2
SHP00027,9817,2012-08-12,2012-08-15,1.69,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,3
SHP00056,9820,2012-08-13,2012-08-18,1.3,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,5
SHP00063,9821,2012-08-15,2012-08-19,0.64,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,4
SHP00077,9822,2012-08-11,2012-08-16,3.0,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,5
SHP00004,9823,2012-08-13,2012-08-17,0.28,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,4
SHP00051,9825,2012-08-13,2012-08-18,2.65,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,5
SHP00036,9826,2012-08-13,2012-08-15,1.75,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,2
SHP00054,9828,2012-08-13,2012-08-18,0.64,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,5
SHP00041,9829,2012-08-13,2012-08-20,0.16,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,7
SHP00058,9830,2012-08-13,2012-08-18,2.81,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,5
SHP00032,9832,2012-08-13,2012-08-18,1.43,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,5
SHP00057,9834,2012-08-15,2012-08-19,0.82,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,4
SHP00010,9835,2012-08-11,2012-08-13,1.99,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,2
SHP00011,9836,2012-08-15,2012-08-20,0.16,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,5
SHP00055,9837,2012-08-13,2012-08-19,23.52,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,6
SHP00030,9838,2012-08-13,2012-08-20,27.42,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,7
SHP00075,9839,2012-08-12,2012-08-18,0.79,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,6
SHP00025,9842,2012-08-12,2012-08-17,0.02,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,5
SHP00054,9843,2012-08-10,2012-08-14,1.06,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,4
SHP00051,9844,2012-08-11,2012-08-15,1.94,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,4
SHP00032,9845,2012-08-11,2012-08-13,2.09,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,2
SHP00071,9846,2012-08-12,2012-08-16,30.17,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,4
SHP00021,9848,2012-08-11,2012-08-18,30.64,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,7
SHP00067,9849,2012-08-11,2012-08-14,23.98,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,3
SHP00042,9850,2012-08-14,2012-08-21,2.89,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,7
SHP00013,9854,2012-08-15,2012-08-21,1.64,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,6
SHP00057,9855,2012-08-16,2012-08-23,1.91,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,7
SHP00041,9856,2012-08-15,2012-08-22,2.87,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,7
SHP00077,9857,2012-08-13,2012-08-19,2.0,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,6
SHP00025,9860,2012-08-11,2012-08-14,1.0,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,3
SHP00015,9861,2012-08-12,2012-08-17,0.73,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,5
SHP00069,9862,2012-08-14,2012-08-17,1.96,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,3
SHP00041,9864,2012-08-13,2012-08-17,0.02,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,4
SHP00078,9865,2012-08-12,2012-08-14,0.45,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,2
SHP00017,9868,2012-08-13,2012-08-15,2.4,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,2
SHP00070,9871,2012-08-14,2012-08-18,0.67,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,4
SHP00037,9872,2012-08-13,2012-08-16,2.84,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,3
SHP00016,9873,2012-08-15,2012-08-20,1.61,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,5
SHP00077,9874,2012-08-14,2012-08-19,1.1,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,5
SHP00057,9875,2012-08-15,2012-08-21,2.15,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,6
SHP00011,9877,2012-08-13,2012-08-18,28.67,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,5
SHP00050,9878,2012-08-13,2012-08-15,27.62,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,2
SHP00069,9880,2012-08-14,2012-08-18,0.84,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,4
SHP00062,9881,2012-08-13,2012-08-20,1.89,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,7
SHP00012,9882,2012-08-13,2012-08-15,1.65,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,2
SHP00080,9883,2012-08-13,2012-08-18,25.06,GHN,Motorbike,11,4.6,95.3,39,Afternoon,2018-03-11,Lê Minh Khánh,944508698,Male,55.0,Single,Bachelor,Hoi An,Central,District #26,5
SHP00005,9884,2012-08-14,2012-08-18,0.43,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,4
SHP00076,9886,2012-08-12,2012-08-14,0.18,BEST Express,Truck,10,4.7,95.1,65,Afternoon,2020-09-25,Trần Thanh Long,933140008,Male,29.0,Married,Bachelor,Ninh Binh,East,District #01,2
SHP00030,9887,2012-08-14,2012-08-17,0.27,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,3
SHP00009,9888,2012-08-14,2012-08-20,0.77,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,6
SHP00061,9889,2012-08-16,2012-08-20,1.37,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,4
SHP00036,9890,2012-08-15,2012-08-22,1.74,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,7
SHP00017,9891,2012-08-12,2012-08-18,1.57,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,6
SHP00045,9893,2012-08-13,2012-08-17,2.84,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,4
SHP00065,9894,2012-08-15,2012-08-19,1.5,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,4
SHP00006,9895,2012-08-12,2012-08-16,2.82,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,4
